eventDate,stateProvince,county,ElevationInMeters,decimalLatitude,decimalLongitude,scientificName,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
06/10/2004,AL,PATERNA–DEL–RÃ?O,1689,"37,04626941","-2,958806653",Carlina–corymbosa–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,corymbosa,NA,L.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1689,"37,04626941","-2,958806653",Staehelina–dubia–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Staehelina,dubia,NA,L.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1689,"37,04626941","-2,958806653",Festuca–scariosa–Pau,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,scariosa,NA,Pau
06/10/2004,AL,PATERNA–DEL–RÃ?O,1689,"37,04626941","-2,958806653",Avenula–bromoides–(Gouan)–H.Scholz–subsp.–pauneroi–Romero–Zarco,Magnoliophyta,Liliopsida,Poales,Poaceae,Avenula,bromoides,pauneroi,Romero–Zarco
06/10/2004,AL,PATERNA–DEL–RÃ?O,1689,"37,04626941","-2,958806653",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
18/08/2004,AL,PATERNA–DEL–RÃ?O,1381,"37,08175678","-2,682912530",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
18/08/2004,AL,PATERNA–DEL–RÃ?O,1381,"37,08175678","-2,682912530",Cistus–albidus–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,albidus,NA,L.
18/08/2004,AL,PATERNA–DEL–RÃ?O,1381,"37,08175678","-2,682912530",Halimium–umbellatum–Spach–subsp.–viscosum–(Willk.)–O.BolÃ²s–&–Vigo,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Halimium,umbellatum,viscosum,(Willk.)–O.BolÃ²s–&–Vigo
18/08/2004,AL,PATERNA–DEL–RÃ?O,1381,"37,08175678","-2,682912530",Fumana–thymifolia–Spach,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Fumana,thymifolia,NA,Spach
06/10/2004,AL,PATERNA–DEL–RÃ?O,1689,"37,04626941","-2,682912530",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
18/08/2004,AL,PATERNA–DEL–RÃ?O,1381,"37,08175678","-2,682912530",Dorycnium–pentaphyllum–Scop.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Dorycnium,pentaphyllum,NA,Scop.
18/08/2004,AL,PATERNA–DEL–RÃ?O,1381,"37,08175678","-2,682912530",Thymus–mastichina–Sibth.–&–Sm.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,mastichina,NA,Sibth.–&–Sm.
18/08/2004,AL,PATERNA–DEL–RÃ?O,1381,"37,08175678","-2,682912530",Thymus–serpylloides–Bory–subsp.–gadorensis–(Pau)–Jalas,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,serpylloides,gadorensis,(Pau)–Jalas
18/08/2004,AL,PATERNA–DEL–RÃ?O,1381,"37,08175678","-2,682912530",Festuca–scariosa–Pau,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,scariosa,NA,Pau
18/08/2004,AL,PATERNA–DEL–RÃ?O,1381,"37,08175678","-2,682912530",Dactylis–glomerata–subsp.–hispanica–(Roth)–Nyman,Magnoliophyta,Liliopsida,Poales,Poaceae,Dactylis,glomerata,hispanica,(Roth)–Nyman
18/08/2004,AL,PATERNA–DEL–RÃ?O,1381,"37,08175678","-2,682912530",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Pinus–sylvestris–Lour.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,sylvestris,NA,Lour.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Helianthemum–hirtum–Mill.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,hirtum,NA,Mill.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Sanguisorba–minor–Scop.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,minor,NA,Scop.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Erinacea–anthyllis–Link,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Erinacea,anthyllis,NA,Link
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Eryngium–campestre–L.,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,campestre,NA,L.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Phlomis–crinita–Cav.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,crinita,NA,Cav.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Thymus–serpylloides–Bory–subsp.–gadorensis–(Pau)–Jalas,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,serpylloides,gadorensis,(Pau)–Jalas
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Helichrysum–italicum–(Roth)–G.Don–var.–serotinum–(Boiss.)–O.BolÃ²s–&–Vigo,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Helichrysum,italicum,serotinum,(Boiss.)–O.BolÃ²s–&–Vigo
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Artemisia–campestris–Ledeb.–var.–glutinosa–(J.Gay–ex–Besser)–Y.R.Ling,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,campestris,glutinosa,(J.Gay–ex–Besser)–Y.R.Ling
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Hieracium–pilosella–subsp.–tricholepium–NÃ¤geli–&–Peter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,pilosella,tricholepium,NÃ¤geli–&–Peter
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Picnomon–acarna–(L.)–Cass.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Picnomon,acarna,NA,(L.)–Cass.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Carlina–corymbosa–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,corymbosa,NA,L.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
06/10/2004,AL,PATERNA–DEL–RÃ?O,1787,"37,05521155","-2,958531889",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Pinus–nigra–Aiton,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,nigra,NA,Aiton
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Helianthemum–hirtum–Mill.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,hirtum,NA,Mill.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Hormathophylla–spinosa–(L.)–P.KÃ¼pfer,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Hormathophylla,spinosa,NA,(L.)–P.KÃ¼pfer
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Sanguisorba–minor–Scop.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,minor,NA,Scop.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Genista–versicolor–Boiss.–ex–Steud.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,versicolor,NA,Boiss.–ex–Steud.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Erinacea–anthyllis–Link,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Erinacea,anthyllis,NA,Link
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Cytisus–galianoi–Talavera–&–P.E.Gibbs,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Cytisus,galianoi,NA,Talavera–&–P.E.Gibbs
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Thymus–serpylloides–Bory–subsp.–gadorensis–(Pau)–Jalas,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,serpylloides,gadorensis,(Pau)–Jalas
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Anarrhinum–laxiflorum–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Anarrhinum,laxiflorum,NA,Boiss.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Helichrysum–italicum–(Roth)–G.Don–var.–serotinum–(Boiss.)–O.BolÃ²s–&–Vigo,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Helichrysum,italicum,serotinum,(Boiss.)–O.BolÃ²s–&–Vigo
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Artemisia–campestris–Ledeb.–var.–glutinosa–(J.Gay–ex–Besser)–Y.R.Ling,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,campestris,glutinosa,(J.Gay–ex–Besser)–Y.R.Ling
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Hieracium–pilosella–subsp.–tricholepium–NÃ¤geli–&–Peter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,pilosella,tricholepium,NÃ¤geli–&–Peter
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Koeleria–crassipes–Lange,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,crassipes,NA,Lange
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Allium–L.,Magnoliophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,NA,NA,L.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Teucrium–Ã—–bicoloreum–Pau–ex–C.Vicioso,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,bicoloreum,NA,Pau–ex–C.Vicioso
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Festuca–indigesta–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,indigesta,NA,Boiss.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Agrostis–canina–L.,Magnoliophyta,Liliopsida,Poales,Poaceae,Agrostis,canina,NA,L.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1966,"37,06414817","-2,969831701",Rosa–pouzinii–Tratt.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,pouzinii,NA,Tratt.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Pinus–sylvestris–Lour.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,sylvestris,NA,Lour.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Sanguisorba–minor–Scop.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,minor,NA,Scop.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Erinacea–anthyllis–Link,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Erinacea,anthyllis,NA,Link
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Adenocarpus–decorticans–Boiss.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adenocarpus,decorticans,NA,Boiss.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Eryngium–campestre–L.,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,campestre,NA,L.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Phlomis–crinita–Cav.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,crinita,NA,Cav.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Phlomis–lychnitis–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,lychnitis,NA,L.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Thymus–serpylloides–Bory–subsp.–gadorensis–(Pau)–Jalas,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,serpylloides,gadorensis,(Pau)–Jalas
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Teucrium–compactum–Clem.–ex–Lag.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,compactum,NA,Clem.–ex–Lag.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Helichrysum–italicum–(Roth)–G.Don–var.–serotinum–(Boiss.)–O.BolÃ²s–&–Vigo,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Helichrysum,italicum,serotinum,(Boiss.)–O.BolÃ²s–&–Vigo
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Artemisia–campestris–Ledeb.–var.–glutinosa–(J.Gay–ex–Besser)–Y.R.Ling,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,campestris,glutinosa,(J.Gay–ex–Besser)–Y.R.Ling
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Carlina–corymbosa–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,corymbosa,NA,L.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Festuca–scariosa–Pau,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,scariosa,NA,Pau
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Dactylis–glomerata–subsp.–hispanica–(Roth)–Nyman,Magnoliophyta,Liliopsida,Poales,Poaceae,Dactylis,glomerata,hispanica,(Roth)–Nyman
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Agrostis–canina–L.,Magnoliophyta,Liliopsida,Poales,Poaceae,Agrostis,canina,NA,L.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
05/10/2004,AL,PATERNA–DEL–RÃ?O,1792,"37,06420787","-2,958560738",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1846,"37,06871505","-2,958592034",Pinus–sylvestris–Lour.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,sylvestris,NA,Lour.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1846,"37,06871505","-2,958592034",Helleborus–foetidus–L.,Magnoliophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Helleborus,foetidus,NA,L.
05/10/2004,AL,PATERNA–DEL–RÃ?O,1846,"37,06871505","-2,958592034",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Hormathophylla–spinosa–(L.)–P.KÃ¼pfer,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Hormathophylla,spinosa,NA,(L.)–P.KÃ¼pfer
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Genista–versicolor–Boiss.–ex–Steud.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,versicolor,NA,Boiss.–ex–Steud.
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Erinacea–anthyllis–Link,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Erinacea,anthyllis,NA,Link
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Cytisus–galianoi–Talavera–&–P.E.Gibbs,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Cytisus,galianoi,NA,Talavera–&–P.E.Gibbs
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Adenocarpus–decorticans–Boiss.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Adenocarpus,decorticans,NA,Boiss.
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Eryngium–campestre–L.,Magnoliophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,campestre,NA,L.
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Phlomis–crinita–Cav.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,crinita,NA,Cav.
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Thymus–serpylloides–Bory–subsp.–gadorensis–(Pau)–Jalas,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,serpylloides,gadorensis,(Pau)–Jalas
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Teucrium–compactum–Clem.–ex–Lag.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,compactum,NA,Clem.–ex–Lag.
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Helichrysum–italicum–(Roth)–G.Don–var.–serotinum–(Boiss.)–O.BolÃ²s–&–Vigo,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Helichrysum,italicum,serotinum,(Boiss.)–O.BolÃ²s–&–Vigo
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Artemisia–campestris–Ledeb.–var.–glutinosa–(J.Gay–ex–Besser)–Y.R.Ling,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,campestris,glutinosa,(J.Gay–ex–Besser)–Y.R.Ling
05/10/2004,AL,ALBOLODUY,1846,"37,06871505","-2,958592034",Lactuca–tenerrima–Pourr.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,tenerrima,NA,Pourr.
05/10/2004,AL,ALBOLODUY,1846,"37,06871505","-2,958592034",Ptilostemon–hispanicus–(Lam.)–Greuter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Ptilostemon,hispanicus,NA,(Lam.)–Greuter
05/10/2004,AL,ALBOLODUY,1846,"37,06871505","-2,958592034",Carlina–corymbosa–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,corymbosa,NA,L.
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Festuca–scariosa–Pau,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,scariosa,NA,Pau
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Festuca–indigesta–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,indigesta,NA,Boiss.
05/10/2004,AL,PÃ“RTUGOS,1846,"37,06871505","-2,958592034",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
05/10/2004,AL,ALBOLODUY,1846,"37,06871505","-2,958592034",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
05/10/2004,AL,ALBOLODUY,1846,"37,06871505","-2,958592034",Rosa–canina–L.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,canina,NA,L.
04/10/2004,AL,ALBOLODUY,2137,"37,09124981","-2,936029893",Pinus–sylvestris–Lour.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,sylvestris,NA,Lour.
04/10/2004,AL,ALBOLODUY,2137,"37,09124981","-2,936029893",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
04/10/2004,AL,ALBOLODUY,2137,"37,09124981","-2,936029893",Hormathophylla–spinosa–(L.)–P.KÃ¼pfer,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Hormathophylla,spinosa,NA,(L.)–P.KÃ¼pfer
04/10/2004,AL,ALBOLODUY,2137,"37,09124981","-2,936029893",Genista–versicolor–Boiss.–ex–Steud.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,versicolor,NA,Boiss.–ex–Steud.
04/10/2004,AL,PÃ“RTUGOS,2137,"37,09124981","-2,936029893",Cytisus–galianoi–Talavera–&–P.E.Gibbs,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Cytisus,galianoi,NA,Talavera–&–P.E.Gibbs
04/10/2004,AL,PÃ“RTUGOS,2137,"37,09124981","-2,936029893",Thymus–serpylloides–Bory–subsp.–gadorensis–(Pau)–Jalas,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,serpylloides,gadorensis,(Pau)–Jalas
04/10/2004,AL,PÃ“RTUGOS,2137,"37,09124981","-2,936029893",Hieracium–pilosella–subsp.–tricholepium–NÃ¤geli–&–Peter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,pilosella,tricholepium,NÃ¤geli–&–Peter
04/10/2004,AL,PÃ“RTUGOS,2137,"37,09124981","-2,936029893",Festuca–scariosa–Pau,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,scariosa,NA,Pau
04/10/2004,AL,PÃ“RTUGOS,2137,"37,09124981","-2,936029893",Arrhenatherum–album–(Vahl)–Clayton,Magnoliophyta,Liliopsida,Poales,Poaceae,Arrhenatherum,album,NA,(Vahl)–Clayton
04/10/2004,AL,PÃ“RTUGOS,2137,"37,09124981","-2,936029893",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
04/10/2004,AL,PÃ“RTUGOS,2137,"37,09124981","-2,936029893",Melica–ciliata–L.,Magnoliophyta,Liliopsida,Poales,Poaceae,Melica,ciliata,NA,L.
04/10/2004,AL,PÃ“RTUGOS,2137,"37,09124981","-2,936029893",Agrostis–canina–L.,Magnoliophyta,Liliopsida,Poales,Poaceae,Agrostis,canina,NA,L.
04/10/2004,AL,PÃ“RTUGOS,2137,"37,09124981","-2,936029893",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
08/10/2004,AL,PÃ“RTUGOS,1902,"37,07772217","-2,964189854",Pinus–nigra–Aiton,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,nigra,NA,Aiton
08/10/2004,AL,PÃ“RTUGOS,1902,"37,07772217","-2,964189854",Pinus–sylvestris–Lour.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,sylvestris,NA,Lour.
08/10/2004,AL,PÃ“RTUGOS,1902,"37,07772217","-2,964189854",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
08/10/2004,AL,ALBOLODUY,1902,"37,07772217","-2,964189854",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
08/10/2004,AL,PÃ“RTUGOS,1902,"37,07772217","-2,964189854",Genista–versicolor–Boiss.–ex–Steud.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,versicolor,NA,Boiss.–ex–Steud.
08/10/2004,AL,PÃ“RTUGOS,1902,"37,07772217","-2,964189854",Erinacea–anthyllis–Link,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Erinacea,anthyllis,NA,Link
08/10/2004,AL,PÃ“RTUGOS,1902,"37,07772217","-2,964189854",Thymus–serpylloides–Bory–subsp.–gadorensis–(Pau)–Jalas,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,serpylloides,gadorensis,(Pau)–Jalas
